round,home_team,away_team,hm_score,aw_score,score_gap,hm_PWk_lad,aw_PWk_lad,PWk_lad_gap,hm_PWk_perc,aw_PWk_perc,PWk_perc_gap,hm_PWk_pts,aw_PWk_pts,PWk_pts_gap,hm_PWk_pts_stan,aw_PWk_pts_stan,PWk_pts_gap_stan,hm_PY,hm_PY_perc,hm_2PY,hm_2PY_perc,hm_3PY,hm_3PY_perc,hm_4PY,hm_4PY_perc,hm_PY_2PY,hm_PY_3PY,hm_PY_4PY,hm_Pypc_2Pypc,hm_Pypc_3Pypc,hm_Pypc_4Pypc,aw_PY,aw_PY_perc,aw_2PY,aw_2PY_perc,aw_3PY,aw_3PY_perc,aw_4PY,aw_4PY_perc,aw_PY_2PY,aw_PY_3PY,aw_PY_4PY,aw_Pypc_2Pypc,aw_Pypc_3Pypc,aw_Pypc_4Pypc,PY_gap,PY_%_gap,2PY_gap,2PY_%_gap,3PY_gap,3PY_%_gap,4PY_gap,4PY_%_gap,hm_Dr_PY,hm_Dr_2PY,hm_Dr_3py,hm_Dr_4py,hm_Dr_Tot,aw_Dr_PY,aw_Dr_2PY,aw_Dr_3py,aw_Dr_4py,aw_Dr_Tot,Dr_PY_gap,Dr_2PY_gap,Dr_3PY_gap,Dr_4PY_gap,Dr_Tot_gap,hm_Pwk_win,hm_2Pwk_win,hm_3Pwk_win,hm_4Pwk_win,aw_Pwk_win,aw_2Pwk_win,aw_3Pwk_win,aw_4Pwk_win,hm_win_1,hm_win_2,hm_win_3,hm_win_4,aw_win_1,aw_win_2,aw_win_3,aw_win_4,h_win_1_gap,h_win_2_gap,h_win_3_gap,h_win_4_gap,a_win_1_gap,a_win_2_gap,a_win_3_gap,a_win_4_gap,Interstate,PWk_hm,home_win
12,GC,NM,80,87,-7,18,12,-6,54.3,99.8,-45.5,0,16,16,0,1.454545455,1.454545455,17,56.3,17,50,17,50,17,50,0,0,0,6.3,6.3,6.3,9,101.2,9,87.4,13,83.4,7,97,0,-4,2,13.8,17.8,4.2,8,-44.9,8,-37.4,4,-33.4,10,-47,117,856,0,0,973,184,218,438,291,1131,-67,638,-438,-291,-158,0,0,0,0,0,0,0.333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
12,HW,BL,135,70,65,6,14,8,132,89.2,42.8,28,16,-12,2.545454545,1.454545455,-1.090909091,3,144.1,7,110.7,9,92.5,2,131.9,-4,-6,1,33.4,51.6,12.2,15,81,13,82.3,6,106.7,10,98,2,9,5,-1.3,-25.7,-17,-12,63.1,-6,28.4,3,-14.2,-8,33.9,199,222,261,262,944,334,345,183,320,1182,-135,-123,78,-58,-238,1,1,0.666666667,0.75,0,0.5,0.333333333,0.5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
12,WB,PA,95,57,38,15,13,-2,83.9,89.5,-5.6,16,16,0,1.454545455,1.454545455,0,10,95.6,4,125.4,3,122.6,3,118.7,6,7,7,-29.8,-27,-23.1,16,64.5,10,82.4,10,88.7,13,95.9,6,6,3,-17.9,-24.2,-31.4,-6,31.1,-6,43,-7,33.9,-10,22.8,295,174,237,223,929,217,310,297,396,1220,78,-136,-60,-173,-291,0,0,0,0.25,0,0.5,0.666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12,CW,ES,0,0,0,1,4,3,124.9,132.3,-7.4,36,32,-4,3.272727273,2.909090909,-0.363636364,1,167.7,1,141.7,4,122.3,8,111.2,0,-3,-7,26,45.4,56.5,8,100,14,80.3,8,97.8,12,81.7,-6,0,-4,19.7,2.2,18.3,-7,67.7,-13,61.4,-4,24.5,-4,29.5,118,209,148,296,771,216,263,307,250,1036,-98,-54,-159,46,-265,1,1,1,1,0,0,0.333333333,0.5,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
12,FR,GE,0,0,0,10,7,-3,94.5,111.3,-16.8,24,28,4,2.181818182,2.545454545,0.363636364,11,83.1,6,103.9,14,77.3,14,93.7,5,-3,-3,-20.8,5.8,-10.6,2,157.4,2,147.9,2,127.4,1,161.8,0,0,1,9.5,30,-4.4,9,-74.3,4,-44,12,-50.1,13,-68.1,351,172,412,461,1396,256,313,352,264,1185,95,-141,60,197,211,1,0.5,0.333333333,0.25,1,1,1,0.75,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0
12,ME,SY,0,0,0,16,2,-14,55.9,137.9,-82,4,32,28,0.363636364,2.909090909,2.545454545,13,85.3,12,94.5,16,74.7,16,62.6,1,-3,-3,-9.2,10.6,22.7,7,109.3,5,108.3,12,93.1,6,112.5,2,-5,1,1,16.2,-3.2,6,-24,7,-13.8,4,-18.4,10,-49.9,158,275,484,413,1330,190,208,343,197,938,-32,67,141,216,392,0,0.5,0.333333333,0.25,1,1,0.666666667,0.75,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0
13,SY,GE,80,74,6,4,7,3,137.9,111.3,26.6,32,28,-4,2.666666667,2.333333333,-0.333333333,7,109.3,5,108.3,12,93.1,6,112.5,2,-5,1,1,16.2,-3.2,2,157.4,2,147.9,2,127.4,1,161.8,0,0,1,9.5,30,-4.4,5,-48.1,3,-39.6,10,-34.3,5,-49.3,190,208,343,197,938,256,313,352,264,1185,-66,-105,-9,-67,-247,0,0.5,0.666666667,0.5,0,0.5,0.666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13,WB,BL,56,114,-58,13,15,2,88.8,84.4,4.4,20,16,-4,1.666666667,1.333333333,-0.333333333,10,95.6,4,125.4,3,122.6,3,118.7,6,7,7,-29.8,-27,-23.1,15,81,13,82.3,6,106.7,10,98,2,9,5,-1.3,-25.7,-17,-5,14.6,-9,43.1,-3,15.9,-7,20.7,295,174,237,223,929,334,345,183,320,1182,-39,-171,54,-97,-253,1,0.5,0.333333333,0.25,0,0,0.333333333,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
13,CW,WC,85,82,3,3,1,-2,124.9,135.1,-10.2,36,36,0,3,3,0,1,167.7,1,141.7,4,122.3,8,111.2,0,-3,-7,26,45.4,56.5,4,130.3,16,77.1,11,93.3,15,65.9,-12,-7,-11,53.2,37,64.4,-3,37.4,-15,64.6,-7,29,-7,45.3,118,209,148,296,771,186,301,248,372,1107,-68,-92,-100,-76,-336,0,0.5,0.666666667,0.75,1,0.5,0.333333333,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
13,FR,ES,89,113,-24,11,6,-5,94.5,132.3,-37.8,24,32,8,2,2.666666667,0.666666667,11,83.1,6,103.9,14,77.3,14,93.7,5,-3,-3,-20.8,5.8,-10.6,8,100,14,80.3,8,97.8,12,81.7,-6,0,-4,19.7,2.2,18.3,3,-16.9,-8,23.6,6,-20.5,2,12,351,172,412,461,1396,216,263,307,250,1036,135,-91,105,211,360,0,0.5,0.333333333,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
13,ME,GW,135,57,78,16,17,1,55.9,50,5.9,4,4,0,0.333333333,0.333333333,0,13,85.3,12,94.5,16,74.7,16,62.6,1,-3,-3,-9.2,10.6,22.7,18,50,18,50,18,50,18,50,0,0,0,0,0,0,-5,35.3,-6,44.5,-2,24.7,-2,12.6,158,275,484,413,1330,1139,0,0,0,1139,-981,275,484,413,191,0,0,0.333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
13,NM,AD,121,89,32,12,2,-10,100.4,125.2,-24.8,20,36,16,1.666666667,3,1.333333333,9,101.2,9,87.4,13,83.4,7,97,0,-4,2,13.8,17.8,4.2,14,79.4,11,94.3,5,117.6,5,109.7,3,9,9,-14.9,-38.2,-30.3,-5,21.8,-2,-6.9,8,-34.2,2,-12.7,184,218,438,291,1131,251,139,278,286,954,-67,79,160,5,177,1,0.5,0.333333333,0.5,1,0.5,0.666666667,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13,CA,HW,0,0,0,9,5,-4,113.1,136.4,-23.3,24,32,8,2,2.666666667,0.666666667,5,130.9,8,108.1,7,110.5,11,94.2,-3,-2,-6,22.8,20.4,36.7,3,144.1,7,110.7,9,92.5,2,131.9,-4,-6,1,33.4,51.6,12.2,2,-13.2,1,-2.6,-2,18,9,-37.7,172,277,231,209,889,199,222,261,262,944,-27,55,-30,-53,-55,0,0,0,0.25,1,1,1,0.75,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0
13,PA,RI,0,0,0,14,10,-4,87,108.7,-21.7,16,24,8,1.333333333,2,0.666666667,16,64.5,10,82.4,10,88.7,13,95.9,6,6,3,-17.9,-24.2,-31.4,12,86.4,15,73,15,74.3,9,97.4,-3,-3,3,13.4,12.1,-11,4,-21.9,-5,9.4,-5,14.4,4,-1.5,217,310,297,396,1220,204,309,427,208,1148,13,1,-130,188,72,0,0,0.333333333,0.5,1,0.5,0.666666667,0.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13,SK,GC,0,0,0,8,18,10,121.6,56.7,64.9,24,0,-24,2,0,-2,6,112.8,3,121.6,1,155.7,4,110.6,3,5,2,-8.8,-42.9,2.2,17,56.3,17,50,17,50,17,50,0,0,0,6.3,6.3,6.3,-11,56.5,-14,71.6,-16,105.7,-13,60.6,357,195,187,273,1012,117,856,0,0,973,240,-661,187,273,39,0,0.5,0.333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,CA,HW,70,120,-50,9,6,-3,113.1,136.4,-23.3,24,32,8,1.846153846,2.461538462,0.615384615,5,130.9,8,108.1,7,110.5,11,94.2,-3,-2,-6,22.8,20.4,36.7,3,144.1,7,110.7,9,92.5,2,131.9,-4,-6,1,33.4,51.6,12.2,2,-13.2,1,-2.6,-2,18,9,-37.7,172,277,231,209,889,199,222,261,262,944,-27,55,-30,-53,-55,0,0,0,0,0,0.5,0.666666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,CW,FR,107,78,29,1,12,11,123.1,92.7,30.4,40,24,-16,3.076923077,1.846153846,-1.230769231,1,167.7,1,141.7,4,122.3,8,111.2,0,-3,-7,26,45.4,56.5,11,83.1,6,103.9,14,77.3,14,93.7,5,-3,-3,-20.8,5.8,-10.6,-10,84.6,-5,37.8,-10,45,-6,17.5,118,209,148,296,771,351,172,412,461,1396,-233,37,-264,-165,-625,1,0.5,0.666666667,0.75,0,0,0.333333333,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
14,AD,RI,106,87,19,5,10,5,119.1,108.7,10.4,36,24,-12,2.769230769,1.846153846,-0.923076923,14,79.4,11,94.3,5,117.6,5,109.7,3,9,9,-14.9,-38.2,-30.3,12,86.4,15,73,15,74.3,9,97.4,-3,-3,3,13.4,12.1,-11,2,-7,-4,21.3,-10,43.3,-4,12.3,251,139,278,286,954,204,309,427,208,1148,47,-170,-149,78,-194,0,0.5,0.333333333,0.5,0,0.5,0.333333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14,WC,GC,166,40,126,4,18,14,131.6,56.7,74.9,36,0,-36,2.769230769,0,-2.769230769,4,130.3,16,77.1,11,93.3,15,65.9,-12,-7,-11,53.2,37,64.4,17,56.3,17,50,17,50,17,50,0,0,0,6.3,6.3,6.3,-13,74,-1,27.1,-6,43.3,-2,15.9,186,301,248,372,1107,117,856,0,0,973,69,-555,248,372,134,0,0.5,0.333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14,ES,WB,140,56,84,3,14,11,131.8,84.6,47.2,36,20,-16,2.769230769,1.538461538,-1.230769231,8,100,14,80.3,8,97.8,12,81.7,-6,0,-4,19.7,2.2,18.3,10,95.6,4,125.4,3,122.6,3,118.7,6,7,7,-29.8,-27,-23.1,-2,4.4,10,-45.1,5,-24.8,9,-37,216,263,307,250,1036,295,174,237,223,929,-79,89,70,27,107,1,0.5,0.333333333,0.25,0,0.5,0.333333333,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14,SY,GW,132,38,94,2,17,15,135.4,49.3,86.1,36,4,-32,2.769230769,0.307692308,-2.461538462,7,109.3,5,108.3,12,93.1,6,112.5,2,-5,1,1,16.2,-3.2,18,50,18,50,18,50,18,50,0,0,0,0,0,0,-11,59.3,-13,58.3,-6,43.1,-12,62.5,190,208,343,197,938,1139,0,0,0,1139,-949,208,343,197,-201,1,0.5,0.666666667,0.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
14,GE,PA,99,61,38,7,15,8,109.8,87,22.8,28,16,-12,2.153846154,1.230769231,-0.923076923,2,157.4,2,147.9,2,127.4,1,161.8,0,0,1,9.5,30,-4.4,16,64.5,10,82.4,10,88.7,13,95.9,6,6,3,-17.9,-24.2,-31.4,-14,92.9,-8,65.5,-8,38.7,-12,65.9,256,313,352,264,1185,217,310,297,396,1220,39,3,55,-132,-35,0,0,0.333333333,0.5,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14,BL,ME,122,61,61,13,16,3,90.4,63.8,26.6,20,8,-12,1.538461538,0.615384615,-0.923076923,15,81,13,82.3,6,106.7,10,98,2,9,5,-1.3,-25.7,-17,13,85.3,12,94.5,16,74.7,16,62.6,1,-3,-3,-9.2,10.6,22.7,2,-4.3,1,-12.2,-10,32,-6,35.4,334,345,183,320,1182,158,275,484,413,1330,176,70,-301,-93,-148,1,0.5,0.333333333,0.5,1,0.5,0.333333333,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14,SK,NM,103,136,-33,8,11,3,121.6,103,18.6,24,24,0,1.846153846,1.846153846,0,6,112.8,3,121.6,1,155.7,4,110.6,3,5,2,-8.8,-42.9,2.2,9,101.2,9,87.4,13,83.4,7,97,0,-4,2,13.8,17.8,4.2,-3,11.6,-6,34.2,-12,72.3,-3,13.6,357,195,187,273,1012,184,218,438,291,1131,173,-23,-251,-18,-119,0,0,0.333333333,0.25,1,1,0.666666667,0.5,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
15,CW,CA,62,85,-23,1,10,9,124.2,107.1,17.1,44,24,-20,3.142857143,1.714285714,-1.428571429,1,167.7,1,141.7,4,122.3,8,111.2,0,-3,-7,26,45.4,56.5,5,130.9,8,108.1,7,110.5,11,94.2,-3,-2,-6,22.8,20.4,36.7,-4,36.8,-7,33.6,-3,11.8,-3,17,118,209,148,296,771,172,277,231,209,889,-54,-68,-83,87,-118,1,1,0.666666667,0.75,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
15,NM,WC,84,86,-2,8,3,-5,105.2,143.1,-37.9,28,40,12,2,2.857142857,0.857142857,9,101.2,9,87.4,13,83.4,7,97,0,-4,2,13.8,17.8,4.2,4,130.3,16,77.1,11,93.3,15,65.9,-12,-7,-11,53.2,37,64.4,5,-29.1,-7,10.3,2,-9.9,-8,31.1,184,218,438,291,1131,186,301,248,372,1107,-2,-83,190,-81,24,1,1,1,0.75,1,0.5,0.666666667,0.5,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
15,ME,RI,78,101,-23,16,11,-5,62.6,106.2,-43.6,8,24,16,0.571428571,1.714285714,1.142857143,13,85.3,12,94.5,16,74.7,16,62.6,1,-3,-3,-9.2,10.6,22.7,12,86.4,15,73,15,74.3,9,97.4,-3,-3,3,13.4,12.1,-11,1,-1.1,-3,21.5,1,0.4,7,-34.8,158,275,484,413,1330,204,309,427,208,1148,-46,-34,57,205,182,0,0.5,0.333333333,0.25,0,0,0.333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,SY,BL,110,63,47,2,12,10,144.2,96.2,48,40,24,-16,2.857142857,1.714285714,-1.142857143,7,109.3,5,108.3,12,93.1,6,112.5,2,-5,1,1,16.2,-3.2,15,81,13,82.3,6,106.7,10,98,2,9,5,-1.3,-25.7,-17,-8,28.3,-8,26,6,-13.6,-4,14.5,190,208,343,197,938,334,345,183,320,1182,-144,-137,160,-123,-244,1,1,0.666666667,0.75,1,1,0.666666667,0.5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
15,PA,AD,58,116,-58,15,5,-10,84.9,119.3,-34.4,16,40,24,1.142857143,2.857142857,1.714285714,16,64.5,10,82.4,10,88.7,13,95.9,6,6,3,-17.9,-24.2,-31.4,14,79.4,11,94.3,5,117.6,5,109.7,3,9,9,-14.9,-38.2,-30.3,2,-14.9,-1,-11.9,5,-28.9,8,-13.8,217,310,297,396,1220,251,139,278,286,954,-34,171,19,110,266,0,0,0,0,1,0.5,0.666666667,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,SK,ES,133,62,71,9,4,-5,116.4,138.4,-22,24,40,16,1.714285714,2.857142857,1.142857143,6,112.8,3,121.6,1,155.7,4,110.6,3,5,2,-8.8,-42.9,2.2,8,100,14,80.3,8,97.8,12,81.7,-6,0,-4,19.7,2.2,18.3,-2,12.8,-11,41.3,-7,57.9,-8,28.9,357,195,187,273,1012,216,263,307,250,1036,141,-68,-120,23,-24,0,0,0,0.25,1,1,0.666666667,0.5,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
15,HW,GW,193,31,162,6,17,11,138.7,47.5,91.2,36,4,-32,2.571428571,0.285714286,-2.285714286,3,144.1,7,110.7,9,92.5,2,131.9,-4,-6,1,33.4,51.6,12.2,18,50,18,50,18,50,18,50,0,0,0,0,0,0,-15,94.1,-11,60.7,-9,42.5,-16,81.9,199,222,261,262,944,1139,0,0,0,1139,-940,222,261,262,-195,1,0.5,0.666666667,0.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
15,GC,GE,96,110,-14,18,7,-11,53.2,112.8,-59.6,0,32,32,0,2.285714286,2.285714286,17,56.3,17,50,17,50,17,50,0,0,0,6.3,6.3,6.3,2,157.4,2,147.9,2,127.4,1,161.8,0,0,1,9.5,30,-4.4,15,-101.1,15,-97.9,15,-77.4,16,-111.8,117,856,0,0,973,256,313,352,264,1185,-139,543,-352,-264,-212,0,0,0,0,1,0.5,0.333333333,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
15,FR,WB,95,57,38,13,14,1,90.8,79.4,11.4,24,20,-4,1.714285714,1.428571429,-0.285714286,11,83.1,6,103.9,14,77.3,14,93.7,5,-3,-3,-20.8,5.8,-10.6,10,95.6,4,125.4,3,122.6,3,118.7,6,7,7,-29.8,-27,-23.1,1,-12.5,2,-21.5,11,-45.3,11,-25,351,172,412,461,1396,295,174,237,223,929,56,-2,175,238,467,0,0,0,0.25,0,0,0.333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
16,NM,CA,149,96,53,11,9,-2,104.8,108.7,-3.9,28,28,0,1.866666667,1.866666667,0,9,101.2,9,87.4,13,83.4,7,97,0,-4,2,13.8,17.8,4.2,5,130.9,8,108.1,7,110.5,11,94.2,-3,-2,-6,22.8,20.4,36.7,4,-29.7,1,-20.7,6,-27.1,-4,2.8,184,218,438,291,1131,172,277,231,209,889,12,-59,207,82,242,0,0.5,0.666666667,0.75,1,0.5,0.333333333,0.25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
16,ME,FR,83,117,-34,16,12,-4,63.6,94.5,-30.9,8,28,20,0.533333333,1.866666667,1.333333333,13,85.3,12,94.5,16,74.7,16,62.6,1,-3,-3,-9.2,10.6,22.7,11,83.1,6,103.9,14,77.3,14,93.7,5,-3,-3,-20.8,5.8,-10.6,2,2.2,6,-9.4,2,-2.6,2,-31.1,158,275,484,413,1330,351,172,412,461,1396,-193,103,72,-48,-66,0,0,0.333333333,0.25,1,0.5,0.333333333,0.25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
16,PA,ES,77,127,-50,15,6,-9,81.8,127.6,-45.8,16,40,24,1.066666667,2.666666667,1.6,16,64.5,10,82.4,10,88.7,13,95.9,6,6,3,-17.9,-24.2,-31.4,8,100,14,80.3,8,97.8,12,81.7,-6,0,-4,19.7,2.2,18.3,8,-35.5,-4,2.1,2,-9.1,1,14.2,217,310,297,396,1220,216,263,307,250,1036,1,47,-10,146,184,0,0,0,0,0,0.5,0.666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
16,RI,GC,88,90,-2,10,18,8,107.7,55.5,52.2,28,0,-28,1.866666667,0,-1.866666667,12,86.4,15,73,15,74.3,9,97.4,-3,-3,3,13.4,12.1,-11,17,56.3,17,50,17,50,17,50,0,0,0,6.3,6.3,6.3,-5,30.1,-2,23,-2,24.3,-8,47.4,204,309,427,208,1148,117,856,0,0,973,87,-547,427,208,175,1,0.5,0.333333333,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16,GE,CW,79,110,-31,7,4,-3,112.9,120.3,-7.4,36,44,8,2.4,2.933333333,0.533333333,2,157.4,2,147.9,2,127.4,1,161.8,0,0,1,9.5,30,-4.4,1,167.7,1,141.7,4,122.3,8,111.2,0,-3,-7,26,45.4,56.5,1,-10.3,1,6.2,-2,5.1,-7,50.6,256,313,352,264,1185,118,209,148,296,771,138,104,204,-32,414,1,1,0.666666667,0.5,0,0.5,0.666666667,0.5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
16,BL,SK,92,105,-13,13,8,-5,92.8,121.3,-28.5,24,28,4,1.6,1.866666667,0.266666667,15,81,13,82.3,6,106.7,10,98,2,9,5,-1.3,-25.7,-17,6,112.8,3,121.6,1,155.7,4,110.6,3,5,2,-8.8,-42.9,2.2,9,-31.8,10,-39.3,5,-49,6,-12.6,334,345,183,320,1182,357,195,187,273,1012,-23,150,-4,47,170,0,0.5,0.666666667,0.5,1,0.5,0.333333333,0.25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
16,GW,AD,59,178,-119,17,3,-14,44,123.3,-79.3,4,44,40,0.266666667,2.933333333,2.666666667,18,50,18,50,18,50,18,50,0,0,0,0,0,0,14,79.4,11,94.3,5,117.6,5,109.7,3,9,9,-14.9,-38.2,-30.3,4,-29.4,7,-44.3,13,-67.6,13,-59.7,1139,0,0,0,1139,251,139,278,286,954,888,-139,-278,-286,185,0,0,0,0,1,1,0.666666667,0.75,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
16,WB,HW,44,116,-72,14,5,-9,78,152.6,-74.6,20,40,20,1.333333333,2.666666667,1.333333333,10,95.6,4,125.4,3,122.6,3,118.7,6,7,7,-29.8,-27,-23.1,3,144.1,7,110.7,9,92.5,2,131.9,-4,-6,1,33.4,51.6,12.2,7,-48.5,-3,14.7,-6,30.1,1,-13.2,295,174,237,223,929,199,222,261,262,944,96,-48,-24,-39,-15,0,0,0,0.25,1,1,0.666666667,0.75,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
16,WC,SY,69,121,-52,2,1,-1,139.9,146.1,-6.2,44,44,0,2.933333333,2.933333333,0,4,130.3,16,77.1,11,93.3,15,65.9,-12,-7,-11,53.2,37,64.4,7,109.3,5,108.3,12,93.1,6,112.5,2,-5,1,1,16.2,-3.2,-3,21,11,-31.2,-1,0.2,9,-46.6,186,301,248,372,1107,190,208,343,197,938,-4,93,-95,175,169,1,1,0.666666667,0.75,1,1,1,0.75,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
17,GE,ES,134,67,67,7,6,-1,109.4,130,-20.6,36,44,8,2.25,2.75,0.5,2,157.4,2,147.9,2,127.4,1,161.8,0,0,1,9.5,30,-4.4,8,100,14,80.3,8,97.8,12,81.7,-6,0,-4,19.7,2.2,18.3,-6,57.4,-12,67.6,-6,29.6,-11,80.1,256,313,352,264,1185,216,263,307,250,1036,40,50,45,14,149,0,0.5,0.666666667,0.5,1,0.5,0.666666667,0.75,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
17,CW,HW,91,138,-47,3,4,1,121.6,157,-35.4,48,44,-4,3,2.75,-0.25,1,167.7,1,141.7,4,122.3,8,111.2,0,-3,-7,26,45.4,56.5,3,144.1,7,110.7,9,92.5,2,131.9,-4,-6,1,33.4,51.6,12.2,-2,23.6,-6,31,-5,29.8,6,-20.7,118,209,148,296,771,199,222,261,262,944,-81,-13,-113,34,-173,1,0.5,0.666666667,0.75,1,1,1,0.75,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
17,AD,WC,124,75,49,2,5,3,131.9,131.5,0.4,48,44,-4,3,2.75,-0.25,14,79.4,11,94.3,5,117.6,5,109.7,3,9,9,-14.9,-38.2,-30.3,4,130.3,16,77.1,11,93.3,15,65.9,-12,-7,-11,53.2,37,64.4,10,-50.9,-5,17.2,-6,24.3,-10,43.8,251,139,278,286,954,186,301,248,372,1107,65,-162,30,-86,-153,1,1,1,0.75,0,0.5,0.666666667,0.5,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1
17,GC,BL,48,59,-11,17,13,-4,57.8,92.4,-34.6,4,24,20,0.25,1.5,1.25,17,56.3,17,50,17,50,17,50,0,0,0,6.3,6.3,6.3,15,81,13,82.3,6,106.7,10,98,2,9,5,-1.3,-25.7,-17,2,-24.7,4,-32.3,11,-56.7,7,-48,117,856,0,0,973,334,345,183,320,1182,-217,511,-183,-320,-209,1,0.5,0.333333333,0.25,0,0,0.333333333,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17,ME,PA,56,84,-28,16,15,-1,64.1,79.9,-15.8,8,16,8,0.5,1,0.5,13,85.3,12,94.5,16,74.7,16,62.6,1,-3,-3,-9.2,10.6,22.7,16,64.5,10,82.4,10,88.7,13,95.9,6,6,3,-17.9,-24.2,-31.4,-3,20.8,2,12.1,6,-14,3,-33.3,158,275,484,413,1330,217,310,297,396,1220,-59,-35,187,17,110,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
17,WB,CA,84,102,-18,14,12,-2,74.7,103.7,-29,20,28,8,1.25,1.75,0.5,10,95.6,4,125.4,3,122.6,3,118.7,6,7,7,-29.8,-27,-23.1,5,130.9,8,108.1,7,110.5,11,94.2,-3,-2,-6,22.8,20.4,36.7,5,-35.3,-4,17.3,-4,12.1,-8,24.5,295,174,237,223,929,172,277,231,209,889,123,-103,6,14,40,0,0,0,0,0,0.5,0.333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,SY,SK,105,76,29,1,8,7,148,120.8,27.2,48,32,-16,3,2,-1,7,109.3,5,108.3,12,93.1,6,112.5,2,-5,1,1,16.2,-3.2,6,112.8,3,121.6,1,155.7,4,110.6,3,5,2,-8.8,-42.9,2.2,1,-3.5,2,-13.3,11,-62.6,2,1.9,190,208,343,197,938,357,195,187,273,1012,-167,13,156,-76,-74,1,1,1,1,1,1,0.666666667,0.5,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1
